age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,segment,job_change,relocation,competitor_pricing_gap,upi_frequency_drop,app_login_decay,credit_card_count,avg_monthly_balance,loan_interest_rate
21,student,single,tertiary,no,3421.69,no,no,unknown,26,jan,523,2,161,1,other,no,Student,0,0,-1.16,0.42,0.63,0,1460.88,0.0
43,technician,divorced,primary,no,193874.92,yes,no,unknown,23,nov,1278,5,162,1,other,yes,Salaried,0,0,-1.43,0.19,0.3,2,67388.28,0.0
31,technician,divorced,primary,no,112405.29,no,no,telephone,4,jun,1073,2,-1,0,unknown,yes,Salaried,0,0,-0.63,0.16,0.48,3,24246.8,0.0
38,technician,married,tertiary,no,291195.88,no,yes,unknown,13,jun,401,3,218,5,failure,yes,Salaried,1,0,-0.63,0.1,0.47,0,93567.69,0.0
30,unemployed,divorced,tertiary,no,2607.01,no,no,cellular,11,feb,1380,9,-1,0,unknown,yes,Jan Dhan,0,0,0.54,0.68,0.05,0,1828.49,0.0
66,self-employed,single,tertiary,no,3744588.97,yes,no,cellular,18,nov,904,4,153,0,unknown,yes,HNI,0,0,-0.26,0.16,0.2,8,5027232.26,0.0
35,technician,married,secondary,no,297670.84,no,no,unknown,21,nov,2704,3,-1,0,unknown,yes,Salaried,0,0,0.11,0.04,0.42,2,72140.85,0.0
50,technician,single,secondary,no,139324.13,yes,yes,cellular,3,sep,364,2,207,2,unknown,yes,Salaried,0,1,-0.82,0.39,0.22,2,81184.89,0.0
30,entrepreneur,single,tertiary,no,1033478.91,yes,yes,unknown,3,oct,274,10,300,5,failure,no,MSME,0,0,-1.63,0.53,0.27,4,358934.49,12.28
23,housemaid,single,secondary,no,1310.36,no,no,cellular,11,sep,2327,4,-1,0,unknown,no,Jan Dhan,0,0,-1.29,0.55,0.09,0,4470.01,0.0
23,blue-collar,single,primary,no,370.37,no,no,unknown,31,mar,2230,6,133,1,success,no,Jan Dhan,0,0,-0.04,0.86,0.26,0,1556.94,0.0
24,student,divorced,unknown,no,2243.52,no,no,cellular,7,jun,1151,1,199,1,other,no,Student,0,0,0.55,0.28,0.71,0,902.83,0.0
53,management,married,primary,no,474518.64,yes,no,unknown,3,mar,984,5,292,0,unknown,no,Salaried,0,0,-1.39,0.11,0.4,0,60706.39,0.0
31,management,single,unknown,no,80166.55,no,no,cellular,11,aug,430,7,83,3,failure,yes,Salaried,1,0,0.89,0.39,0.14,2,26835.15,0.0
24,student,divorced,tertiary,no,1349.37,no,yes,cellular,2,feb,1790,7,258,4,success,no,Student,0,0,-0.42,0.51,0.67,0,1063.02,0.0
41,technician,divorced,secondary,no,230753.77,yes,yes,cellular,24,jan,1025,9,-1,0,unknown,yes,Salaried,0,0,0.64,0.02,0.31,2,82904.33,0.0
26,unemployed,married,primary,no,8650.2,no,no,cellular,18,jul,1328,9,-1,0,unknown,no,Jan Dhan,0,1,0.35,0.66,0.13,0,2675.3,0.0
24,student,single,unknown,no,1755.45,no,no,cellular,23,sep,2743,2,-1,0,unknown,no,Student,0,0,0.65,0.61,0.53,0,976.28,0.0
22,student,divorced,secondary,no,4843.53,no,yes,unknown,10,nov,2210,8,-1,0,unknown,no,Student,0,0,0.27,0.65,0.6,0,584.98,0.0
46,unemployed,single,secondary,no,7401.58,no,no,cellular,22,oct,541,10,-1,0,unknown,no,Jan Dhan,0,0,-1.96,0.57,0.21,0,3149.01,0.0
42,entrepreneur,single,secondary,no,1441264.0,no,yes,telephone,18,mar,814,7,297,5,failure,no,MSME,0,0,-1.56,0.38,0.46,5,450010.82,8.3
33,blue-collar,single,unknown,no,6877.08,no,no,unknown,24,apr,2889,7,36,5,unknown,no,Jan Dhan,0,0,-1.77,0.52,0.07,0,3571.29,0.0
44,blue-collar,single,unknown,no,9062.06,no,no,telephone,20,oct,1191,3,-1,0,unknown,no,Jan Dhan,0,0,0.23,0.65,0.16,0,3600.18,0.0
43,technician,divorced,primary,no,341511.27,yes,yes,unknown,16,mar,950,3,73,2,success,yes,Salaried,0,0,-1.73,0.03,0.07,1,69761.2,0.0
25,blue-collar,married,secondary,no,5089.54,no,no,cellular,5,may,2459,5,48,4,failure,no,Jan Dhan,0,0,-0.5,0.87,0.09,0,2679.92,0.0
54,technician,single,tertiary,no,323685.84,no,yes,telephone,24,oct,1831,10,-1,0,unknown,yes,Salaried,1,0,-1.92,0.18,0.03,0,19699.39,0.0
37,unemployed,married,secondary,no,3481.97,no,no,cellular,18,may,1163,2,281,3,success,no,Jan Dhan,0,0,-0.17,0.5,0.21,0,1610.13,0.0
49,technician,divorced,unknown,no,271286.24,no,no,cellular,23,sep,2583,2,-1,0,unknown,yes,Salaried,0,0,-1.81,0.29,0.21,1,62855.72,0.0
31,management,married,primary,no,461231.14,yes,no,cellular,5,sep,2114,1,22,4,success,no,Salaried,1,0,-1.18,0.04,0.19,1,32985.94,0.0
20,housemaid,single,tertiary,no,6432.14,no,no,cellular,2,may,1973,4,12,4,success,no,Jan Dhan,0,0,-1.33,0.9,0.1,0,2934.32,0.0
38,management,single,primary,no,66673.26,yes,yes,cellular,24,aug,71,1,-1,0,unknown,no,Salaried,0,0,-1.58,0.26,0.16,1,72691.77,0.0
26,entrepreneur,divorced,secondary,no,901449.81,yes,no,cellular,13,jan,1090,2,-1,0,unknown,no,MSME,0,0,-1.16,0.57,0.51,4,189594.02,8.5
25,unemployed,married,tertiary,no,8406.31,no,no,unknown,7,apr,241,5,-1,0,unknown,yes,Jan Dhan,1,0,-0.0,0.63,0.2,0,4123.39,0.0
23,blue-collar,married,secondary,no,3603.21,no,no,telephone,12,sep,2727,1,-1,0,unknown,yes,Jan Dhan,1,0,0.3,0.57,0.1,0,2567.57,0.0
34,admin.,married,tertiary,no,114733.3,yes,no,cellular,18,jun,2703,1,-1,0,unknown,yes,Salaried,0,0,-0.88,0.35,0.42,1,84218.4,0.0
49,unemployed,married,unknown,no,4499.11,no,no,cellular,18,apr,2808,6,51,3,unknown,no,Jan Dhan,0,0,0.19,0.49,0.06,0,1847.87,0.0
54,admin.,single,primary,no,144526.45,yes,no,unknown,18,dec,912,2,-1,0,unknown,no,Salaried,0,0,-0.31,0.03,0.22,0,53225.65,0.0
23,student,single,unknown,no,1185.61,no,no,unknown,5,sep,1548,2,-1,0,unknown,no,Student,0,0,0.69,0.72,0.77,0,1774.68,0.0
23,student,single,primary,no,2911.97,no,no,cellular,18,aug,1105,1,272,2,success,no,Student,1,0,-1.22,0.25,0.81,0,1563.12,0.0
23,blue-collar,divorced,secondary,no,7075.73,no,no,unknown,23,sep,1226,2,-1,0,unknown,no,Jan Dhan,1,0,0.63,0.49,0.13,0,800.46,0.0
33,management,single,primary,no,324866.9,no,yes,cellular,27,feb,1512,8,3,2,other,no,Salaried,0,0,-1.13,0.3,0.42,3,67030.54,0.0
25,housemaid,married,tertiary,no,9041.89,no,no,cellular,8,nov,2027,4,58,5,unknown,no,Jan Dhan,0,0,0.94,0.47,0.15,0,2811.75,0.0
18,student,divorced,unknown,no,1188.2,no,no,cellular,14,mar,304,7,111,4,failure,no,Student,0,0,-1.3,0.49,0.48,0,674.24,0.0
34,services,divorced,secondary,no,9724.59,no,no,cellular,18,sep,409,7,-1,0,unknown,no,Jan Dhan,1,0,-0.26,0.66,0.01,0,4462.43,0.0
23,management,divorced,tertiary,no,120610.27,no,no,cellular,17,jul,889,9,-1,0,unknown,no,Salaried,0,1,-1.5,0.15,0.06,1,92308.63,0.0
30,management,married,tertiary,no,39668.02,yes,no,cellular,11,oct,749,5,-1,0,unknown,no,Salaried,0,0,-1.26,0.19,0.44,2,35320.6,0.0
23,student,married,secondary,no,3273.76,no,no,telephone,17,dec,730,8,116,5,failure,no,Student,1,0,-0.28,0.65,0.79,0,1594.65,0.0
27,technician,single,tertiary,no,435066.92,yes,no,unknown,4,apr,897,6,134,1,other,yes,Salaried,0,0,0.3,0.06,0.41,0,76369.04,0.0
47,admin.,divorced,primary,no,152487.7,no,yes,unknown,2,dec,1853,5,-1,0,unknown,yes,Salaried,0,0,0.79,0.35,0.06,0,91616.58,0.0
49,management,single,unknown,no,186711.83,no,yes,cellular,22,aug,1137,6,211,4,other,no,Salaried,1,0,-0.71,0.04,0.32,2,74732.84,0.0
62,unemployed,single,secondary,no,4154.76,no,no,cellular,13,apr,227,8,-1,0,unknown,no,Jan Dhan,0,0,-1.38,0.78,0.06,0,4234.23,0.0
52,services,married,tertiary,no,2169.55,no,no,cellular,22,may,2480,4,203,3,other,yes,Jan Dhan,0,0,-0.8,0.6,0.01,0,1198.64,0.0
28,services,single,tertiary,no,8047.26,no,no,unknown,20,dec,2828,7,144,4,other,no,Jan Dhan,0,0,0.43,0.78,0.19,0,3902.56,0.0
24,housemaid,single,secondary,no,2910.56,no,no,unknown,24,aug,261,2,107,0,unknown,no,Jan Dhan,0,0,-0.68,0.82,0.13,0,3524.79,0.0
25,student,married,unknown,no,3281.25,no,no,unknown,1,may,1409,4,115,5,success,no,Student,0,0,-0.21,0.69,0.65,1,1981.99,0.0
24,student,single,primary,no,836.81,no,no,cellular,15,oct,2183,3,-1,0,unknown,yes,Student,0,0,-0.33,0.74,0.55,0,867.03,0.0
53,admin.,divorced,primary,no,335516.63,no,yes,unknown,5,jul,2642,10,270,3,other,yes,Salaried,0,0,0.79,0.07,0.11,2,88418.89,0.0
51,admin.,divorced,tertiary,no,156453.4,yes,no,cellular,22,oct,680,10,120,5,unknown,yes,Salaried,0,0,-1.54,0.0,0.4,3,59482.29,0.0
37,retired,married,unknown,no,23354897.58,no,yes,cellular,14,apr,2563,7,-1,0,unknown,no,HNI,0,0,-1.28,0.18,0.11,4,6125575.12,0.0
50,management,divorced,primary,no,190214.94,no,no,cellular,15,jun,621,9,-1,0,unknown,no,Salaried,0,0,-0.59,0.05,0.28,2,15769.22,0.0
59,technician,married,primary,no,256240.33,yes,no,unknown,18,nov,25,3,-1,0,unknown,no,Salaried,0,0,-1.46,0.15,0.26,3,25507.95,0.0
52,entrepreneur,married,tertiary,no,212621.41,yes,yes,unknown,27,jan,1233,4,-1,0,unknown,yes,MSME,0,0,-1.41,0.44,0.51,4,196588.24,10.84
38,admin.,divorced,tertiary,no,315087.92,yes,yes,cellular,29,may,696,8,108,4,failure,yes,Salaried,1,0,0.04,0.24,0.2,0,30915.62,0.0
23,student,divorced,tertiary,no,1569.83,no,yes,unknown,19,jul,1891,10,129,0,unknown,no,Student,0,0,-1.77,0.36,0.38,0,1629.08,0.0
53,admin.,married,unknown,no,441052.21,yes,no,cellular,22,jan,224,3,-1,0,unknown,yes,Salaried,0,0,0.07,0.37,0.02,0,76722.52,0.0
35,technician,married,tertiary,no,91708.92,no,no,telephone,13,mar,2604,2,-1,0,unknown,yes,Salaried,0,0,0.44,0.01,0.09,1,44210.99,0.0
28,admin.,married,tertiary,no,443173.06,no,no,cellular,20,sep,912,7,156,0,unknown,no,Salaried,0,0,-1.47,0.13,0.17,3,43330.44,0.0
55,entrepreneur,single,primary,no,772939.86,yes,yes,cellular,10,apr,736,9,257,4,failure,yes,MSME,0,0,-0.25,0.21,0.43,4,118673.9,13.81
58,technician,married,primary,no,373498.19,yes,no,cellular,22,feb,925,7,130,4,unknown,yes,Salaried,0,0,-0.4,0.32,0.06,0,61920.1,0.0
56,admin.,married,secondary,no,102797.83,yes,yes,unknown,18,dec,2056,6,39,1,failure,no,Salaried,1,1,-0.27,0.32,0.4,0,27090.31,0.0
25,student,single,tertiary,no,3686.6,no,no,telephone,27,apr,685,7,160,0,unknown,yes,Student,0,0,0.3,0.2,0.87,0,804.6,0.0
25,entrepreneur,married,unknown,no,115437.9,yes,yes,cellular,20,apr,1232,3,-1,0,unknown,no,MSME,0,0,-1.15,0.52,0.29,5,490463.83,10.19
56,entrepreneur,single,secondary,no,477940.62,no,yes,cellular,5,feb,2997,10,-1,0,unknown,no,MSME,0,0,0.09,0.63,0.15,3,88064.24,11.77
22,student,married,tertiary,no,337.7,no,no,cellular,15,mar,2014,4,-1,0,unknown,no,Student,0,0,-0.53,0.22,0.72,0,1568.14,0.0
20,student,married,primary,no,1981.04,no,no,unknown,18,nov,2380,3,-1,0,unknown,no,Student,0,0,-1.77,0.6,0.81,0,508.38,0.0
26,entrepreneur,divorced,tertiary,no,543424.25,yes,yes,cellular,14,mar,2073,8,97,2,unknown,no,MSME,0,0,-1.65,0.41,0.42,3,404607.92,8.25
31,technician,single,secondary,no,368441.05,no,yes,cellular,14,apr,2999,5,274,3,failure,no,Salaried,0,1,0.24,0.29,0.25,2,61135.53,0.0
51,entrepreneur,married,secondary,no,1231996.36,no,yes,cellular,28,feb,1378,7,201,5,failure,no,MSME,0,0,-1.37,0.17,0.18,3,468459.28,12.71
43,retired,divorced,tertiary,no,9075536.36,no,no,telephone,9,aug,2549,7,164,2,failure,yes,HNI,0,0,-1.03,0.0,0.1,10,7162041.33,0.0
63,entrepreneur,divorced,tertiary,no,1052820.59,yes,yes,telephone,27,sep,1257,5,1,0,unknown,no,MSME,0,0,0.27,0.57,0.22,1,224144.66,8.3
60,management,married,unknown,no,33750.38,no,yes,cellular,2,sep,2070,2,-1,0,unknown,no,Salaried,0,1,-1.34,0.23,0.28,1,23949.49,0.0
47,services,married,primary,no,606.1,no,no,unknown,5,dec,1848,10,-1,0,unknown,no,Jan Dhan,0,0,-1.25,0.47,0.15,0,705.45,0.0
57,technician,single,primary,no,392965.54,no,no,cellular,27,jun,1243,5,159,0,unknown,no,Salaried,0,0,-0.78,0.07,0.04,0,40825.54,0.0
26,management,divorced,unknown,no,417665.92,yes,yes,cellular,31,oct,2607,6,49,5,success,no,Salaried,0,0,-0.52,0.1,0.25,0,89808.54,0.0
20,student,married,tertiary,no,4709.79,no,no,unknown,31,dec,2631,4,-1,0,unknown,no,Student,0,0,-0.91,0.21,0.48,0,513.56,0.0
19,housemaid,married,unknown,no,2388.23,no,no,cellular,13,may,1645,10,-1,0,unknown,no,Jan Dhan,0,0,1.0,0.62,0.16,0,4561.13,0.0
65,blue-collar,divorced,primary,no,4064.46,no,no,telephone,16,jan,285,5,-1,0,unknown,yes,Jan Dhan,1,0,0.89,0.84,0.06,0,4195.51,0.0
52,technician,divorced,unknown,no,412642.98,no,no,cellular,11,jan,2091,9,-1,0,unknown,no,Salaried,0,0,-1.4,0.22,0.19,1,37655.67,0.0
41,technician,divorced,secondary,no,338994.08,no,yes,telephone,21,feb,1021,4,71,0,unknown,yes,Salaried,1,0,-0.79,0.2,0.07,3,33102.25,0.0
19,housemaid,single,tertiary,no,3961.65,yes,no,unknown,14,oct,1478,9,86,0,unknown,no,Jan Dhan,1,0,0.21,0.62,0.04,0,4065.32,0.0
32,blue-collar,single,primary,no,1561.43,no,no,cellular,9,aug,1795,1,154,0,unknown,no,Jan Dhan,0,0,-1.13,0.49,0.28,0,1694.83,0.0
46,admin.,single,tertiary,no,216977.01,yes,no,cellular,13,jul,2834,1,-1,0,unknown,yes,Salaried,0,0,0.11,0.1,0.2,3,19658.39,0.0
36,services,married,secondary,no,3762.47,no,no,cellular,24,mar,1062,3,248,5,unknown,no,Jan Dhan,0,0,-0.53,0.51,0.18,0,3966.15,0.0
31,entrepreneur,divorced,unknown,no,310571.67,yes,yes,cellular,19,oct,1183,9,38,5,unknown,no,MSME,0,0,-1.47,0.6,0.18,5,115079.43,13.85
27,technician,married,tertiary,no,15237.04,no,yes,cellular,1,jul,664,5,-1,0,unknown,yes,Salaried,1,0,0.75,0.39,0.24,0,62517.35,0.0
56,technician,divorced,primary,no,215486.08,no,yes,unknown,17,jul,1236,8,-1,0,unknown,no,Salaried,0,0,-0.87,0.13,0.09,2,20912.87,0.0
20,student,divorced,primary,no,3350.7,no,no,cellular,16,sep,2438,6,-1,0,unknown,no,Student,1,0,0.59,0.44,0.9,0,688.26,0.0
35,entrepreneur,divorced,tertiary,no,1197353.73,yes,yes,cellular,27,jan,1400,1,30,2,unknown,yes,MSME,0,0,0.2,0.35,0.38,1,190137.28,11.27
22,management,divorced,primary,no,282515.6,no,yes,cellular,17,nov,2104,4,-1,0,unknown,no,Salaried,1,0,-1.83,0.26,0.28,0,64186.39,0.0
46,management,single,tertiary,no,485733.67,yes,no,telephone,20,jul,1443,7,49,4,unknown,yes,Salaried,1,0,0.76,0.27,0.27,0,28660.16,0.0
57,technician,married,unknown,no,102139.26,no,no,unknown,28,may,1176,10,101,3,failure,yes,Salaried,0,0,-0.07,0.03,0.37,3,83269.0,0.0
60,entrepreneur,married,unknown,no,1506982.25,no,yes,cellular,3,jul,23,10,197,5,unknown,no,MSME,0,0,0.55,0.68,0.32,3,415522.3,12.81
26,management,divorced,unknown,no,466974.83,yes,no,cellular,15,may,2226,1,77,4,success,yes,Salaried,0,0,0.83,0.34,0.31,1,72464.9,0.0
25,services,single,primary,no,6249.48,no,no,cellular,28,jun,2682,7,161,1,success,yes,Jan Dhan,0,0,0.53,0.82,0.09,0,4341.88,0.0
24,student,married,unknown,no,4425.47,no,no,cellular,28,feb,1412,7,232,5,other,no,Student,0,0,-0.73,0.73,0.52,0,1737.93,0.0
21,student,divorced,tertiary,no,4297.73,no,no,unknown,16,apr,2376,8,202,5,success,no,Student,0,0,-1.11,0.56,0.54,0,1809.02,0.0
19,student,divorced,unknown,no,3403.78,no,no,unknown,27,jun,474,2,249,3,other,no,Student,0,0,-1.16,0.55,0.46,0,1955.94,0.0
20,blue-collar,married,unknown,no,8863.79,no,no,cellular,25,aug,2075,4,-1,0,unknown,yes,Jan Dhan,0,0,0.77,0.62,0.26,0,4067.2,0.0
54,services,single,primary,no,7966.68,yes,no,cellular,16,sep,2829,10,-1,0,unknown,no,Jan Dhan,0,0,-0.89,0.69,0.06,0,871.6,0.0
22,student,single,tertiary,no,3649.38,no,yes,telephone,10,feb,1574,5,-1,0,unknown,no,Student,0,0,-1.87,0.57,0.34,0,1950.45,0.0
47,management,divorced,unknown,no,457615.63,no,yes,cellular,26,jun,2543,3,-1,0,unknown,no,Salaried,0,0,0.93,0.1,0.03,2,91897.15,0.0
40,services,single,primary,no,6467.09,no,no,cellular,10,mar,15,7,282,1,unknown,no,Jan Dhan,1,0,0.5,0.54,0.03,0,1528.96,0.0
52,technician,single,secondary,no,397692.81,no,no,cellular,9,jul,2862,6,-1,0,unknown,yes,Salaried,1,0,-0.91,0.06,0.31,0,82950.95,0.0
19,student,married,secondary,no,2091.22,no,no,cellular,31,mar,167,9,-1,0,unknown,no,Student,0,0,-1.29,0.7,0.71,0,1318.73,0.0
23,technician,single,tertiary,no,464047.02,yes,no,cellular,25,nov,2297,3,134,2,unknown,no,Salaried,1,0,0.07,0.22,0.13,1,66193.91,0.0
37,housemaid,married,primary,no,7981.91,no,no,unknown,20,jul,771,2,-1,0,unknown,no,Jan Dhan,1,0,0.81,0.58,0.14,0,3353.15,0.0
25,student,divorced,primary,no,4068.83,no,no,unknown,15,mar,1560,8,18,5,unknown,yes,Student,0,0,0.54,0.26,0.38,0,1646.05,0.0
28,entrepreneur,single,secondary,no,1225263.8,yes,yes,cellular,5,jan,368,9,-1,0,unknown,no,MSME,0,0,-1.32,0.64,0.3,3,203726.25,11.06
47,management,divorced,primary,no,435804.52,yes,yes,telephone,31,sep,1288,2,-1,0,unknown,yes,Salaried,1,0,0.42,0.04,0.09,3,93427.66,0.0
33,admin.,married,unknown,no,98840.47,no,yes,unknown,29,feb,1425,10,-1,0,unknown,yes,Salaried,0,0,-0.53,0.32,0.14,1,73699.08,0.0
56,management,single,tertiary,no,42273.91,yes,yes,cellular,26,feb,478,8,88,2,success,no,Salaried,0,0,-1.77,0.14,0.28,1,78639.3,0.0
24,technician,divorced,tertiary,no,212816.38,no,no,cellular,7,mar,1096,3,31,3,unknown,yes,Salaried,0,0,-0.29,0.2,0.0,3,94879.3,0.0
48,blue-collar,single,primary,no,4924.96,no,no,telephone,23,jul,2369,10,-1,0,unknown,no,Jan Dhan,0,0,-1.79,0.82,0.27,0,934.3,0.0
39,entrepreneur,married,primary,no,986238.61,yes,yes,cellular,24,may,334,1,85,1,unknown,yes,MSME,0,0,-0.35,0.16,0.29,2,366031.78,12.34
19,student,married,primary,no,1588.8,no,yes,unknown,26,apr,380,2,-1,0,unknown,no,Student,0,0,-1.31,0.52,0.65,0,683.16,0.0
58,technician,single,tertiary,no,264546.12,yes,yes,cellular,8,sep,1931,7,-1,0,unknown,yes,Salaried,0,0,0.22,0.03,0.46,1,59976.17,0.0
51,technician,married,secondary,no,219182.0,yes,no,cellular,27,oct,2540,2,97,2,unknown,yes,Salaried,0,0,-0.62,0.29,0.44,1,76031.96,0.0
61,housemaid,divorced,secondary,no,8086.49,yes,no,cellular,9,jan,727,6,285,2,unknown,yes,Jan Dhan,0,0,-1.54,0.53,0.17,0,607.23,0.0
22,technician,divorced,unknown,no,335557.56,yes,yes,cellular,27,jul,2869,1,287,5,other,yes,Salaried,0,0,-0.5,0.14,0.12,2,60511.61,0.0
37,technician,married,primary,no,381693.14,no,no,unknown,23,feb,57,2,-1,0,unknown,yes,Salaried,0,0,-0.29,0.21,0.4,0,78297.2,0.0
36,services,divorced,tertiary,no,5806.43,no,no,telephone,3,jul,1187,10,-1,0,unknown,no,Jan Dhan,0,0,0.71,0.68,0.03,0,4931.44,0.0
46,management,divorced,primary,no,417594.93,yes,yes,cellular,21,may,2130,5,84,1,failure,no,Salaried,0,0,0.77,0.28,0.01,1,35293.41,0.0
42,housemaid,married,tertiary,no,8250.2,no,no,cellular,18,nov,2320,9,-1,0,unknown,no,Jan Dhan,0,1,-1.01,0.69,0.06,0,2438.05,0.0
48,entrepreneur,married,secondary,no,1835637.25,yes,yes,cellular,6,may,1711,10,113,2,unknown,no,MSME,0,0,-0.45,0.66,0.55,1,156074.13,9.36
55,entrepreneur,divorced,tertiary,no,989725.9,yes,yes,cellular,28,feb,1549,10,218,3,failure,no,MSME,1,0,-1.35,0.7,0.56,2,392038.32,9.85
68,self-employed,divorced,tertiary,no,2887759.28,no,yes,unknown,10,jan,1721,7,266,1,failure,yes,HNI,0,0,-0.81,0.19,0.1,5,9499278.8,0.0
60,entrepreneur,single,primary,no,108687.57,no,yes,unknown,2,dec,129,6,220,3,other,yes,MSME,0,0,0.0,0.17,0.34,1,341439.83,13.01
24,student,married,tertiary,no,442.35,no,yes,unknown,23,jul,2437,6,-1,0,unknown,no,Student,0,0,0.73,0.66,0.87,0,1778.55,0.0
36,services,divorced,tertiary,no,9083.27,no,no,cellular,27,may,271,7,-1,0,unknown,yes,Jan Dhan,0,0,-0.94,0.8,0.01,0,1206.56,0.0
39,entrepreneur,married,secondary,no,873640.72,yes,yes,unknown,4,feb,2296,3,-1,0,unknown,no,MSME,0,0,-1.03,0.19,0.21,1,479374.83,13.26
23,management,married,unknown,no,451186.5,yes,no,cellular,29,apr,154,10,131,4,success,no,Salaried,0,0,-0.99,0.25,0.5,0,37545.99,0.0
59,services,married,secondary,no,7986.5,no,no,unknown,28,aug,860,4,-1,0,unknown,no,Jan Dhan,0,0,-1.18,0.48,0.1,0,4142.41,0.0
31,admin.,divorced,primary,no,149368.29,yes,yes,cellular,1,jan,454,2,70,1,unknown,no,Salaried,0,0,-1.69,0.33,0.37,1,46107.57,0.0
28,management,divorced,secondary,no,199345.38,yes,yes,telephone,16,apr,1877,6,42,1,failure,no,Salaried,1,0,-0.95,0.18,0.33,3,85226.29,0.0
30,admin.,divorced,primary,no,343708.57,no,no,cellular,30,feb,2657,3,-1,0,unknown,no,Salaried,0,0,-1.71,0.15,0.46,2,53946.86,0.0
23,student,married,tertiary,no,3148.66,no,no,cellular,18,may,1593,10,189,5,failure,yes,Student,0,0,-0.87,0.51,0.49,1,585.08,0.0
51,management,single,tertiary,no,186672.93,no,no,cellular,20,jan,1213,1,46,0,unknown,no,Salaried,0,0,0.15,0.06,0.38,3,92693.01,0.0
20,student,single,primary,no,3752.73,no,no,cellular,5,may,356,10,281,3,success,yes,Student,0,0,-1.13,0.38,0.33,0,1665.53,0.0
46,unemployed,single,unknown,no,2079.24,no,no,unknown,17,aug,1920,5,296,4,failure,yes,Jan Dhan,0,0,0.05,0.56,0.14,0,3587.55,0.0
52,housemaid,single,tertiary,no,8682.52,no,no,cellular,10,apr,1734,1,-1,0,unknown,no,Jan Dhan,0,0,-1.14,0.77,0.1,0,4043.37,0.0
40,technician,single,tertiary,no,380825.18,yes,no,unknown,29,dec,214,10,-1,0,unknown,yes,Salaried,0,0,0.1,0.05,0.13,0,51225.87,0.0
23,student,divorced,tertiary,no,4786.11,no,no,cellular,12,jan,2580,6,93,2,other,no,Student,0,0,0.76,0.46,0.3,1,1293.77,0.0
25,technician,married,tertiary,no,280860.45,no,no,unknown,6,aug,1494,6,135,5,unknown,yes,Salaried,0,0,0.66,0.02,0.45,3,61612.28,0.0
21,student,single,tertiary,no,2196.29,no,no,cellular,25,oct,2138,1,148,0,unknown,yes,Student,0,0,-1.08,0.29,0.48,0,1315.9,0.0
24,student,single,tertiary,no,2112.97,no,no,unknown,16,aug,788,10,21,2,failure,yes,Student,0,0,1.0,0.27,0.49,0,1887.16,0.0
56,unemployed,divorced,primary,no,738.21,no,no,cellular,16,aug,793,9,-1,0,unknown,no,Jan Dhan,1,0,0.35,0.42,0.02,0,777.64,0.0
55,admin.,married,unknown,no,430844.1,yes,no,cellular,17,may,828,4,46,2,unknown,no,Salaried,0,0,0.7,0.37,0.46,3,61918.43,0.0
26,housemaid,single,secondary,no,6063.64,no,no,cellular,31,oct,2126,10,267,3,other,yes,Jan Dhan,0,0,-0.22,0.53,0.25,0,222.95,0.0
36,entrepreneur,divorced,unknown,no,1960242.26,yes,yes,cellular,1,jan,847,3,-1,0,unknown,no,MSME,0,0,0.16,0.24,0.27,5,55711.1,12.91
47,admin.,single,primary,no,424126.84,no,no,unknown,30,aug,2780,7,47,1,success,no,Salaried,0,0,-1.08,0.28,0.18,3,34474.78,0.0
22,management,married,tertiary,no,318418.62,yes,yes,telephone,7,jun,2698,10,245,4,failure,no,Salaried,1,0,-0.88,0.02,0.25,0,22379.87,0.0
27,management,married,secondary,no,249284.12,yes,no,unknown,16,apr,1064,4,-1,0,unknown,yes,Salaried,0,0,0.49,0.18,0.39,0,15568.07,0.0
35,entrepreneur,married,secondary,no,538969.41,yes,yes,cellular,19,jun,1938,9,242,2,unknown,no,MSME,0,0,-1.07,0.38,0.17,1,461175.79,8.43
20,student,divorced,tertiary,no,4979.5,no,yes,cellular,24,may,1946,9,-1,0,unknown,yes,Student,0,0,-0.69,0.29,0.9,0,1654.07,0.0
40,technician,married,tertiary,no,337492.71,yes,yes,cellular,12,nov,1419,1,-1,0,unknown,yes,Salaried,0,0,0.68,0.09,0.19,0,68790.75,0.0
24,admin.,married,primary,no,428894.22,yes,yes,cellular,15,nov,2734,4,143,2,success,no,Salaried,0,0,-1.12,0.36,0.42,1,74870.87,0.0
45,housemaid,single,secondary,no,5676.57,no,no,unknown,28,nov,2185,2,180,4,unknown,yes,Jan Dhan,0,0,0.92,0.44,0.02,0,1247.01,0.0
24,technician,married,secondary,no,332015.73,no,yes,cellular,24,may,2366,5,186,0,unknown,no,Salaried,0,0,-0.36,0.15,0.12,1,34736.75,0.0
30,entrepreneur,single,tertiary,no,1987936.95,no,no,cellular,8,aug,1476,8,142,5,failure,no,MSME,1,0,0.59,0.39,0.13,2,423789.84,9.67
39,entrepreneur,married,primary,no,1527466.42,yes,yes,unknown,12,dec,2317,2,216,2,failure,no,MSME,0,0,0.37,0.26,0.45,2,52277.8,10.44
38,admin.,single,secondary,no,47504.72,no,yes,unknown,5,oct,2840,5,-1,0,unknown,no,Salaried,1,0,0.12,0.19,0.45,1,51904.66,0.0
